0,-0.911767
0.03125,-0.880032
0.0625,-0.847324
0.09375,-0.813648
0.125,-0.779011
0.15625,-0.743425
0.1875,-0.706904
0.21875,-0.669468
0.25,-0.631141
0.28125,-0.591951
0.3125,-0.551929
0.34375,-0.511115
0.375,-0.469551
0.40625,-0.427284
0.4375,-0.384368
0.46875,-0.340861
0.5,-0.296828
0.53125,-0.252337
0.5625,-0.207463
0.59375,-0.162288
0.625,-0.116895
0.65625,-0.071377
0.6875,-0.0258284
0.71875,0.0196501
0.75,0.0649538
0.78125,0.109974
0.8125,0.154597
0.84375,0.198709
0.875,0.242189
0.90625,0.284917
0.9375,0.326771
0.96875,0.367625
1,0.407357
