0,-0.720168
0.03125,-0.688434
0.0625,-0.655726
0.09375,-0.62205
0.125,-0.587413
0.15625,-0.551826
0.1875,-0.515306
0.21875,-0.47787
0.25,-0.439543
0.28125,-0.400352
0.3125,-0.360331
0.34375,-0.319517
0.375,-0.277952
0.40625,-0.235685
0.4375,-0.192769
0.46875,-0.149262
0.5,-0.105229
0.53125,-0.0607379
0.5625,-0.0158645
0.59375,0.0293112
0.625,0.0747034
0.65625,0.120222
0.6875,0.16577
0.71875,0.211249
0.75,0.256552
0.78125,0.301572
0.8125,0.346196
0.84375,0.390307
0.875,0.433787
0.90625,0.476515
0.9375,0.518369
0.96875,0.559223
1,0.598955
